text;label
"học kỳ 2: cần được gửi trước ngày 12 tháng 5 của tuần khởi đầu giảng dạy học kỳ 3  
học kỳ 3: phải được gửi trước ngày 08 tháng 9 của tuần bắt đầu giảng dạy học kỳ 1.";__label__Hoc_tap_ren_luyen
"3. MỨC ĐIỂM ĐÁNH GIÁ CHI TIẾT  
nội dung đề xuất đánh giá theo thông tư 16  

mức điểm  

ghi chú  

điều 4. đánh giá về tinh thần tham gia học tập  

các tiêu chí dùng để xác định điểm đánh giá";__label__Hoc_tap_ren_luyen
"ý thức và thái độ trong học tập bao gồm việc tham gia đầy đủ và đúng giờ vào các buổi học, đồng thời phải thể hiện sự nghiêm túc trong suốt thời gian học tập; nếu vi phạm, sinh viên sẽ bị trừ 03 điểm trong kỳ thi.";__label__Hoc_tap_ren_luyen
sự nhận thức và thái độ đối với việc tham gia các câu lạc bộ học thuật, các hoạt động học thuật, hoạt động ngoại khóa cũng như các hoạt động nghiên cứu khoa học.;__label__Hoc_tap_ren_luyen
sự tham gia vào đề tài nghiên cứu khoa học của sinh viên hoặc của khoa và các cấp tương đương phải có xác nhận từ chủ nhiệm đề tài, không bao gồm các bài tập, tiểu luận, đồ án môn học và luận văn.;__label__Hoc_tap_ren_luyen
"đã được cấp giấy khen liên quan đến nghiên cứu khoa học  
đã công bố bài báo trong và ngoài nước trong lĩnh vực nghiên cứu khoa học  
đã hoàn tất chứng chỉ tin học  
đã hoàn tất chứng chỉ ngoại ngữ";__label__Hoc_tap_ren_luyen
các trình độ A1, A2 được xác định theo chuẩn khung châu âu hoặc tương đương. các trình độ B1, B2 cũng được xác định theo chuẩn khung châu âu hoặc tương đương.;__label__Hoc_tap_ren_luyen
chỉ tính một lần cho chứng chỉ ngoại ngữ, chứng nhận toàn khóa học, các mức C1, C2 theo chuẩn khung châu âu hoặc tương đương bao gồm toefl 500 điểm, IELTS 5,0 và TOEIC 600.;__label__Hoc_tap_ren_luyen
việc tham gia các kỳ thi chuyên ngành, thi olympic và các cuộc thi khác là rất quan trọng. việc có mặt trong các kỳ thi này không chỉ giúp đạt giải cấp trường mà còn có thể giành được giải thưởng ở cấp độ cao hơn. bên cạnh đó, việc tham gia các câu lạc bộ học thuật cũng góp phần nâng cao kiến thức và kỹ năng. ý thức và thái độ trong việc tham gia các kỳ thi và cuộc thi cần được chú trọng.;__label__Hoc_tap_ren_luyen
"việc không vi phạm quy chế thi và kiểm tra sẽ được đảm bảo, nếu có vi phạm sẽ bị trừ 03 điểm; đồng thời, cần phát huy tinh thần vượt khó và nỗ lực vươn lên trong học tập.";__label__Hoc_tap_ren_luyen
đối với sinh viên năm thứ 2 học kỳ I, những nỗ lực và vượt qua khó khăn trong học tập sẽ được thể hiện qua việc có kết quả học tập ở học kỳ sau cao hơn so với học kỳ trước, với điều kiện không có điểm nào dưới 4.;__label__Hoc_tap_ren_luyen
"kết quả học tập  
kết quả học tập trong học kỳ:  
điểm trung bình chung của học kỳ (ĐTBCHK) đạt 3,60  
ĐTBCHK (điểm trung bình chung học kỳ) nằm trong khoảng từ 3,20 đến 3,59.";__label__Hoc_tap_ren_luyen
"điểm trung bình chung học kỳ (ĐTBCHK) nằm trong khoảng từ 2,50 đến 3,19  
điểm trung bình chung học kỳ (ĐTBCHK) nằm trong khoảng từ 2,00 đến 2,49";__label__Hoc_tap_ren_luyen
"khung điểm đánh giá theo quy định tại điều 4, khoản 20  

điều 5. đánh giá về nhận thức và kết quả thực hiện nội quy, quy chế, quy định trong nhà trường  

nội dung đánh giá theo thông tư 16  

mức điểm  

ghi chú các tiêu chí dùng để xác định điểm đánh giá";__label__Hoc_tap_ren_luyen
việc thực hiện các văn bản chỉ đạo từ ngành và cơ quan cấp trên được nhà trường chú trọng và tuân thủ nghiêm túc.;__label__Hoc_tap_ren_luyen
"sinh viên phải tuân thủ nghiêm ngặt các quy định của lớp, nội quy, quy chế của trường, khoa và các tổ chức trong nhà trường; mỗi lần vi phạm sẽ bị trừ 03 điểm.";__label__Hoc_tap_ren_luyen
sự tuân thủ các nội quy, quy chế và các quy định khác đang được thực hiện trong nhà trường là rất quan trọng.;__label__Hoc_tap_ren_luyen
sự tham gia tích cực của sinh viên trong các hoạt động tuyên truyền và vận động cộng đồng xung quanh thực hiện nghiêm túc các nội quy, quy chế cùng những quy định của nhà trường về:;__label__Hoc_tap_ren_luyen
việc duy trì an ninh và trật tự tại các khu vực công cộng bao gồm vệ sinh, bảo vệ cảnh quan môi trường và thực hiện nếp sống văn minh sẽ được xác nhận bởi đoàn khoa.;__label__Hoc_tap_ren_luyen
việc duy trì an ninh và trật tự tại các khu vực công cộng bao gồm vệ sinh, bảo vệ cảnh quan môi trường và thực hiện nếp sống văn minh sẽ được xác nhận bởi đoàn trường.;__label__Hoc_tap_ren_luyen
khung điểm đánh giá theo quy định tại điều 5, khoản 25, điều 6 sẽ được áp dụng để đánh giá ý thức tham gia của cá nhân trong các hoạt động chính trị, xã hội, văn hóa, văn nghệ, thể thao và công tác phòng chống tệ nạn xã hội.;__label__Hoc_tap_ren_luyen
các tiêu chí được sử dụng để xác định điểm đánh giá.;__label__Hoc_tap_ren_luyen
sự nhận thức và hiệu quả trong việc tham gia các hoạt động chính trị, xã hội, văn hóa, nghệ thuật và thể thao.;__label__Hoc_tap_ren_luyen
việc tham gia đầy đủ vào các hoạt động chính trị, xã hội, văn hóa, văn nghệ và thể thao do lớp, chi hội, chi đoàn tổ chức sẽ dẫn đến việc trừ 02 điểm từ đơn vị lớp trở lên cho mỗi lần vắng mặt.;__label__Hoc_tap_ren_luyen
sự tham gia vào các hoạt động công ích, tình nguyện và công tác xã hội được xem là lực lượng chủ chốt trong các phong trào tại cấp bộ môn, chi đoàn, chi hội, đội, nhóm ở cấp khoa và các đơn vị tương đương, cũng như trong toàn trường.;__label__Hoc_tap_ren_luyen
"việc khen thưởng trong các hoạt động phong trào  
được trao thưởng trong các hoạt động phong trào  
giấy khen do khoa cấp và các hình thức tương đương  
giấy khen do trường cấp và các hình thức tương đương  
giấy khen do cấp cao hơn cấp phát";__label__Hoc_tap_ren_luyen
"khung điểm đánh giá được quy định tại điều 6  

điều 7. đánh giá về trách nhiệm công dân trong mối quan hệ với cộng đồng  

các tiêu chí dùng để xác định điểm đánh giá";__label__Hoc_tap_ren_luyen
"việc chấp hành và tham gia tuyên truyền các chủ trương của đảng, cũng như chính sách và pháp luật của nhà nước trong cộng đồng là rất quan trọng; mọi hành vi vi phạm pháp luật sẽ dẫn đến việc bị ghi điểm 00.";__label__Hoc_tap_ren_luyen
các hoạt động tuyên truyền về các chủ trương của đảng, chính sách và pháp luật của nhà nước trong cộng đồng cần được tham gia một cách tích cực.;__label__Hoc_tap_ren_luyen
việc tham gia các hoạt động xã hội với ý thức cao sẽ được ghi nhận, biểu dương và khen thưởng.;__label__Hoc_tap_ren_luyen
việc tham gia vào các đội, nhóm hoạt động vì lợi ích cộng đồng và công tác xã hội tại trường, nơi cư trú cũng như địa phương sẽ được ghi nhận, với mỗi đợt tham gia tối đa được cộng 03 điểm.;__label__Hoc_tap_ren_luyen
tinh thần hỗ trợ và chia sẻ với người thân cũng như những cá nhân gặp khó khăn, hoạn nạn được thể hiện rõ ràng, bên cạnh đó, sự giúp đỡ bạn bè trong học tập và cuộc sống cũng được khuyến khích. khung điểm đánh giá theo quy định tại điều 7, khoản 25.;__label__Hoc_tap_ren_luyen
điều 8. việc đánh giá ý thức và kết quả tham gia công tác cán bộ lớp, các đoàn thể, tổ chức trong nhà trường hoặc thành tích đặc biệt của người học trong học tập và rèn luyện sẽ được thực hiện.;__label__Hoc_tap_ren_luyen
sự ý thức, tinh thần, thái độ, uy tín và hiệu quả công việc của những người học được giao nhiệm vụ quản lý lớp, các chức vụ trong đảng, đoàn thanh niên, hội sinh viên và các tổ chức khác trong nhà trường.;__label__Hoc_tap_ren_luyen
lớp trưởng, bí thư chi đoàn, ủy viên ban chấp hành đoàn thể cấp cao hơn chi đoàn, ban chấp hành hội sinh viên trường, liên chi hội trưởng, chi hội trưởng, đội trưởng các đội, nhóm và câu lạc bộ từ cấp khoa trở lên.;__label__Hoc_tap_ren_luyen
kỹ năng trong việc tổ chức và quản lý lớp học, cũng như điều hành các tổ chức đảng, đoàn thanh niên, hội sinh viên và các tổ chức khác tại trường học.;__label__Hoc_tap_ren_luyen
các thành viên của ban cán sự lớp, ban chấp hành chi đoàn, ban chấp hành liên chi hội sinh viên, chi hội sinh viên trường sẽ không bao gồm những cá nhân đã được nêu ở mục trên, cùng với đội sinh viên an ninh xung.;__label__Hoc_tap_ren_luyen
các thành viên của an ninh xung kích K7X, hội đồng tự quản ký túc xá bao gồm chủ tịch và các trưởng nhóm chuyên môn, hội đồng tự quản ngoại trú, nhà trưởng ký túc xá cùng cụm trưởng khu nhà trọ đã hoàn thành tốt các nhiệm vụ được giao.;__label__Hoc_tap_ren_luyen
các ban chuyên môn của đoàn và hội sinh viên trường sẽ xác nhận việc hoàn thành nhiệm vụ của các thành viên.;__label__Hoc_tap_ren_luyen
việc hỗ trợ và tham gia một cách tích cực vào các hoạt động chung của lớp, tập thể, khoa và nhà trường là rất cần thiết.;__label__Hoc_tap_ren_luyen
việc tham gia tích cực vào các hoạt động, phong trào của cấp khoa cũng như các sự kiện chung của nhà trường, được xác nhận bởi đơn vị tổ chức sự kiện, sẽ được cộng 02 điểm cho mỗi đợt tham gia.;__label__Hoc_tap_ren_luyen
các thành tích xuất sắc trong học tập và rèn luyện của người học sẽ được ghi nhận, bao gồm việc kết nạp vào Đảng, công nhận là đoàn viên ưu tú, và đạt danh hiệu sinh viên 5 tốt ở cấp trường hoặc cao hơn.;__label__Hoc_tap_ren_luyen
"sinh viên đạt danh hiệu 5 tốt cấp khoa  
đảng viên được phân loại ở mức 2  
đảng viên được phân loại ở mức 1";__label__Hoc_tap_ren_luyen
khung điểm đánh giá theo quy định tại điều 8 và điều 10, cùng với các điều 4, 5, 6, 7, 8 sẽ tổng cộng là 100.;__label__Hoc_tap_ren_luyen
"4. PHÂN LOẠI KẾT QUẢ RÈN LUYỆN  
kết quả từ 90 đến 100 điểm được xếp loại xuất sắc  
kết quả từ 80 đến dưới 90 điểm được xếp loại tốt  
kết quả từ 65 đến dưới 80 điểm được xếp loại khá  
kết quả từ 50 đến dưới 65 điểm được xếp loại trung bình  
kết quả từ 35 đến dưới 50 điểm được xếp loại yếu  
kết quả dưới 35 điểm được xếp loại kém";__label__Hoc_tap_ren_luyen
trong thời gian người học bị áp dụng hình thức kỷ luật cảnh cáo, kết quả rèn luyện sẽ không được đánh giá cao hơn loại trung bình.;__label__Hoc_tap_ren_luyen
người học bị kỷ luật ở mức đình chỉ học tập sẽ không được thực hiện đánh giá rèn luyện trong suốt thời gian bị đình chỉ. người học bị kỷ luật ở mức buộc thôi học sẽ không được xem xét kết quả rèn luyện.;__label__Hoc_tap_ren_luyen
trong trường hợp người học hoàn tất chương trình học và tốt nghiệp muộn so với quy định của khóa học, việc đánh giá kết quả rèn luyện sẽ tiếp tục diễn ra trong thời gian người học hoàn thành bổ sung chương trình và tốt nghiệp, mức đánh giá rèn luyện tại kỳ bổ sung sẽ được quy định dựa trên nguyên nhân cụ thể.;__label__Hoc_tap_ren_luyen
người học có khuyết tật, tàn tật, mồ côi cả cha lẫn mẹ hoặc chỉ mồ côi một trong hai, cùng với hoàn cảnh gia đình đặc biệt khó khăn được xác nhận bởi cơ quan địa phương sẽ được xem xét theo quy định đối với các hoạt động rèn luyện mà các em không có khả năng tham gia.;__label__Hoc_tap_ren_luyen
những trường hợp không đủ khả năng tham gia hoặc không thể đáp ứng yêu cầu chung sẽ được xem xét ưu tiên, động viên, khuyến khích và cộng điểm trong quá trình đánh giá kết quả rèn luyện, dựa trên sự nỗ lực và tiến bộ của người học, tùy thuộc vào từng đối tượng và hoàn cảnh cụ thể.;__label__Hoc_tap_ren_luyen
người học tạm ngừng việc học sẽ được bảo lưu kết quả rèn luyện và sẽ được đánh giá lại kết quả rèn luyện khi quay trở lại học tập theo quy định.;__label__Hoc_tap_ren_luyen
kết quả rèn luyện của người học tham gia đồng thời hai chương trình đào tạo sẽ được đánh giá bởi đơn vị quản lý chương trình thứ nhất, đồng thời ý kiến nhận xét từ đơn vị quản lý chương trình thứ hai sẽ được sử dụng làm cơ sở.;__label__Hoc_tap_ren_luyen
thứ hai sẽ được sử dụng làm cơ sở để thực hiện đánh giá bổ sung. nếu chương trình thứ nhất đã được hoàn tất, đơn vị phụ trách chương trình thứ hai sẽ tiến hành đánh giá kết quả rèn luyện của người học.;__label__Hoc_tap_ren_luyen
người học theo chuyên ngành tại trường sẽ được bảo lưu kết quả rèn luyện từ cơ sở giáo dục đại học trước đó khi có sự chấp thuận của hiệu trưởng hai cơ sở giáo dục đại học, đồng thời sẽ tiếp tục được đánh giá rèn luyện trong các học kỳ tiếp theo tại cơ sở giáo dục đại học mới.;__label__Hoc_tap_ren_luyen
kết quả đánh giá rèn luyện của người học trong từng học kỳ và năm học, được lưu trữ trong hồ sơ quản lý của trường, sẽ được áp dụng trong quá trình xét duyệt học bổng, khen thưởng - kỷ luật, cũng như trong việc xem xét thôi học và ngừng học.;__label__Hoc_tap_ren_luyen
việc xem xét thôi học, ngừng học, lưu trú tại ký túc xá, giải quyết việc làm thêm, miễn giảm chi phí, dịch vụ và sinh hoạt trong ký túc xá, cũng như các ưu tiên khác sẽ được thực hiện theo quy định của cơ sở giáo dục đại học.;__label__Hoc_tap_ren_luyen
kết quả đánh giá rèn luyện trong suốt khóa học sẽ được ghi nhận trong hồ sơ quản lý người học của cơ sở giáo dục đại học, từ đó làm cơ sở để xem xét thi tốt nghiệp, thực hiện luận văn hoặc khóa luận tốt nghiệp.;__label__Hoc_tap_ren_luyen
khi tốt nghiệp, kết quả đánh giá rèn luyện trong toàn bộ khóa học sẽ được tổng hợp và ghi vào bảng điểm kết quả học tập, đồng thời được lưu trữ trong hồ sơ của người học.;__label__Hoc_tap_ren_luyen
cơ sở giáo dục đại học sẽ xem xét để biểu dương và khen thưởng những người học có thành tích rèn luyện xuất sắc.;__label__Hoc_tap_ren_luyen
"nếu người học bị đánh giá rèn luyện ở mức yếu kém trong hai học kỳ liên tiếp, họ sẽ phải tạm ngừng việc học ít nhất một học kỳ trong học kỳ tiếp theo; trường hợp bị xếp loại rèn luyện yếu, kém trong hai học kỳ liên tiếp lần thứ hai sẽ dẫn đến việc buộc thôi học.";__label__Hoc_tap_ren_luyen
người học có quyền gửi đơn khiếu nại đến phòng, ban chức năng hoặc hiệu trưởng trong trường hợp cho rằng việc đánh giá kết quả rèn luyện không chính xác. cơ sở giáo dục đại học có nghĩa vụ tiếp nhận và giải quyết đơn khiếu nại, đồng thời phải trả lời theo quy định của pháp luật liên quan đến khiếu nại.;__label__Hoc_tap_ren_luyen
theo điều 4, sinh viên có trách nhiệm lập kế hoạch học tập toàn khóa dựa trên kế hoạch học tập chuẩn và hướng dẫn từ cố vấn học tập, trong đó cần liệt kê các học phần cần hoàn thành cho từng học kỳ của khóa học.;__label__Hoc_tap_ren_luyen
kế hoạch học tập toàn khóa cần được cố vấn học tập phê duyệt trước khi sinh viên tiến hành đăng ký học phần cho từng kỳ của khóa học. kế hoạch này đóng vai trò là cơ sở cho việc đăng ký học phần trong mỗi học kỳ.;__label__Hoc_tap_ren_luyen
sinh viên có quyền điều chỉnh kế hoạch học tập toàn khóa trong suốt quá trình học, tuy nhiên cần phải có sự đồng ý của cố vấn học tập.;__label__Hoc_tap_ren_luyen
kế hoạch học tập chuẩn cho toàn bộ khóa học được thiết kế với thời gian phù hợp cho từng chương trình đào tạo theo ngành học. thời gian tối đa cho phép để sinh viên hoàn thành chương trình đào tạo sẽ được quy định trong bảng dưới đây:;__label__Hoc_tap_ren_luyen
thời gian tối đa để sinh viên hoàn thành chương trình đào tạo được quy định như sau: 4 năm, 4,5 năm, 5 năm tương ứng với thời gian thiết kế là 8 năm, 9 năm và 10 năm.;__label__Hoc_tap_ren_luyen
các sinh viên theo học chương trình liên thông, những người đã tốt nghiệp trình độ cao đẳng chính quy hoặc có bằng tốt nghiệp đại học trở lên, cùng với những sinh viên có kết quả học tập đã đạt yêu cầu.;__label__Hoc_tap_ren_luyen
kết quả học tập đã được tích lũy từ một ngành đào tạo, chương trình đào tạo, khóa học hoặc cơ sở đào tạo khác sẽ được xem xét để công nhận và chuyển đổi thành tín chỉ cho các học phần tương ứng.;__label__Hoc_tap_ren_luyen
các học phần trong chương trình đào tạo sẽ được xét miễn và công nhận điểm theo quy định của trường đại học cần đối với trình độ đại học hình thức chính quy.;__label__Hoc_tap_ren_luyen
trường đại học cần thơ quy định rằng đối với sinh viên thuộc khóa 47 và các khóa tuyển sinh đào tạo từ năm học 2021 - 2022 trở đi, khối lượng tín chỉ tối đa được công nhận và chuyển đổi không được vượt quá 50% tổng khối lượng học tập.;__label__Hoc_tap_ren_luyen
mức học tập tối thiểu của chương trình đào tạo cùng với thời gian tối đa để sinh viên hoàn thành khóa học được xác định dựa trên thời gian theo kế hoạch học tập chuẩn toàn khóa, với sự điều chỉnh tương ứng.;__label__Hoc_tap_ren_luyen
thời gian học sẽ được điều chỉnh tương ứng với khối lượng tín chỉ được miễn trừ, cụ thể là 9 tín chỉ cho các khóa 49 trở về trước và 6 tín chỉ cho các khóa 50 trở về sau sẽ được công nhận và chuyển đổi.;__label__Hoc_tap_ren_luyen
thời gian tối đa để sinh viên hoàn thành chương trình đào tạo sẽ được giảm tương ứng 1 học kỳ, cụ thể là được công nhận và chuyển đổi không quá 9 tín chỉ đối với khóa 49 trở về trước và không quá 6 tín.;__label__Hoc_tap_ren_luyen
đối với khóa 50 trở về sau, nếu số tín chỉ ít hơn 6 thì thời gian học tập tối đa sẽ không được giảm, trong khi đó đối với khóa 49 trở về trước, thời gian học tập tối đa có thể giảm từ 9 đến 17 tín chỉ, và từ 6 đến 11 tín chỉ đối với khóa 50 trở về sau.;__label__Hoc_tap_ren_luyen
đối với khóa 50 và các khóa sau, thời gian học tập tối đa sẽ giảm 1 học kỳ, cụ thể là từ 18 tín chỉ xuống còn 26 tín chỉ đối với các khóa 49 và trước đó, và từ 12 tín chỉ xuống còn 17 tín chỉ đối với khóa 50 và các khóa tiếp theo, dẫn đến việc thời gian học tập tối đa giảm 2 học kỳ.;__label__Hoc_tap_ren_luyen
"chương iii  
đánh giá kết quả học tập  

điều 21. việc đánh giá học phần";__label__Hoc_tap_ren_luyen
đối với học phần lý thuyết hoặc học phần lý thuyết kết hợp thực hành, điểm của học phần sẽ được xác định dựa trên ít nhất hai điểm thành phần, bao gồm: điểm bài tập, điểm kiểm tra giữa kỳ, điểm thực hành và điểm đánh giá.;__label__Hoc_tap_ren_luyen
điểm đánh giá nhận thức, điểm tham gia thảo luận, điểm chuyên cần, điểm đồ án và điểm thi kết thúc học phần đều là những yếu tố quan trọng trong quá trình đánh giá. việc thi kết thúc học phần là yêu cầu bắt buộc. phương pháp đánh giá cho từng học phần sẽ được công bố công khai.;__label__Hoc_tap_ren_luyen
nội dung được công bố trong đề cương chi tiết của học phần. kỳ thi kết thúc học phần sẽ được tổ chức theo đề thi và đáp án, thực hiện theo các hướng dẫn và quy định hiện hành của Trường Đại học Cần Thơ.;__label__Hoc_tap_ren_luyen
đối với học phần thực hành, điểm của học phần sẽ được xác định dựa trên tổng điểm trung bình của các bài thực hành. đối với những học phần có khối lượng nhỏ hơn 02 tín chỉ, có thể chỉ áp dụng điểm cho một hình thức đánh giá duy nhất.;__label__Hoc_tap_ren_luyen
hình thức đánh giá trực tuyến sẽ được thực hiện khi đảm bảo tính trung thực, công bằng và khách quan tương tự như đánh giá trực tiếp, đồng thời không chiếm quá 50% trọng số tổng điểm của học phần. riêng việc tổ chức bảo đảm...;__label__Hoc_tap_ren_luyen
bảo vệ và đánh giá luận văn tốt nghiệp sẽ được tiến hành theo hình thức trực tuyến với trọng số cao hơn nếu các điều kiện dưới đây được đáp ứng.;__label__Hoc_tap_ren_luyen
đánh giá sẽ được tiến hành bởi một hội đồng chuyên môn với tối thiểu 3 thành viên. hình thức bảo vệ và đánh giá trực tuyến sẽ được thực hiện khi có sự đồng thuận từ các thành viên trong hội đồng cũng như người học, và toàn bộ diễn biến của buổi bảo vệ trực tuyến sẽ được ghi hình, ghi âm đầy đủ và lưu trữ.;__label__Hoc_tap_ren_luyen
việc đánh giá luận văn tốt nghiệp theo hình thức trực tuyến sẽ được tiến hành theo các quy định trong văn bản hướng dẫn hiện hành của hiệu trưởng về nội dung này.;__label__Hoc_tap_ren_luyen
phương pháp và hình thức đánh giá học phần, cùng với trọng số các điểm thành phần, sẽ được đề xuất bởi giảng viên, trưởng bộ môn thuộc khoa, viện hoặc trung tâm, hoặc trưởng khoa của trường chuyên ngành.;__label__Hoc_tap_ren_luyen
trưởng đơn vị đào tạo ngành quản lý học phần có trách nhiệm duyệt và công bố thông tin trong đề cương chi tiết học phần trên trang thông tin điện tử của trường đại học cần thơ.;__label__Hoc_tap_ren_luyen
điều 22. điểm học phần, bao gồm điểm đánh giá thành phần và điểm thi kết thúc học phần, sẽ được chấm theo thang điểm 10, trong đó điểm từ 9 đến 10 sẽ được làm tròn đến một chữ số thập phân.;__label__Hoc_tap_ren_luyen
điểm học phần được xác định bằng tổng điểm của tất cả các đánh giá thành phần trong học phần, được nhân với trọng số tương ứng. việc tính điểm học phần sử dụng thang điểm 10 và được làm tròn đến một chữ số thập phân.;__label__Hoc_tap_ren_luyen
số thập phân. học phần sẽ được giảng viên phụ trách nhập điểm vào hệ thống quản lý trực tuyến, từ đó hệ thống sẽ chuyển đổi sang điểm chữ và điểm số theo thang điểm 4. việc quy đổi điểm sẽ được thực hiện theo bảng dưới đây:;__label__Hoc_tap_ren_luyen
"thang điểm 4 được quy định như sau:  
điểm số từ 9.0 đến 10.0 tương ứng với điểm chữ A và giá trị 4.0;  
điểm số từ 8.0 đến 8.9 tương ứng với điểm chữ B+ và giá trị 3.5;  
điểm số từ 7.0 đến 7.9 tương ứng với điểm chữ B và giá trị 3.0;  
điểm số từ 6.5 đến 6.9 tương ứng với điểm chữ C+ và giá trị 2.5;  
điểm số từ 5.5 đến 6.4 tương ứng với điểm chữ C và giá trị 2.0;  
điểm số từ 5.0 đến 5.4 tương ứng với điểm chữ D+ và giá trị 1.5;  
điểm số từ 4.0 đến 4.9 tương ứng với điểm chữ D và giá trị 1.0;  
điểm số dưới 4.0 tương ứng với điểm chữ F và giá trị 0.0.";__label__Hoc_tap_ren_luyen
học phần sẽ được công nhận tích lũy khi sinh viên đạt ít nhất điểm D.;__label__Hoc_tap_ren_luyen
điểm học phần sẽ được công bố và ghi nhận dưới dạng điểm số theo thang điểm 10 cùng với điểm chữ. điểm chữ sẽ được chuyển đổi sang điểm số theo thang điểm 4 nhằm phục vụ cho việc tính toán điểm trung bình chung học kỳ và điểm trung bình chung tích lũy.;__label__Hoc_tap_ren_luyen
kỳ thi kết thúc học phần sẽ được tiến hành một lần.;__label__Hoc_tap_ren_luyen
thời gian tổ chức thi sẽ được thực hiện theo các quy định hiện hành. đối với từng học phần cụ thể, giảng viên có trách nhiệm tự sắp xếp lịch thi thông qua hệ thống quản lý trực tuyến của trường đại học cần thơ.;__label__Hoc_tap_ren_luyen
đối với các học phần có số lượng sinh viên đông và được giảng dạy qua nhiều lớp, việc tổ chức thi có thể được thực hiện theo lịch chung do đơn vị quản lý học phần quyết định và sắp xếp.;__label__Hoc_tap_ren_luyen
thông tin về lịch thi kết thúc học phần sẽ được công bố trên hệ thống quản lý trực tuyến và giảng viên sẽ thông báo đến toàn thể sinh viên không muộn hơn 1 tuần trước ngày thi.;__label__Hoc_tap_ren_luyen
trong khoảng thời gian diễn ra kỳ thi kết thúc học phần, nếu sinh viên có lý do hợp lý không thể tham gia thi và được sự đồng ý của cố vấn học tập cũng như giảng viên phụ trách học phần, thì sinh viên sẽ được phép vắng mặt trong kỳ thi.;__label__Hoc_tap_ren_luyen
sinh viên có quyền nhận điểm I (điểm bổ sung) theo quy định nếu được phép vắng thi.;__label__Hoc_tap_ren_luyen
điểm trung bình chung của học kỳ, điểm trung bình chung của năm học và điểm trung bình chung tích lũy được quy định tại điều 24.;__label__Hoc_tap_ren_luyen
số tín chỉ tích lũy được xác định bằng tổng số tín chỉ của các học phần đã được hoàn thành.;__label__Hoc_tap_ren_luyen
điểm trung bình chung của học kỳ được tính bằng cách lấy trung bình có trọng số của các điểm số từ các học phần mà sinh viên đã hoàn thành trong học kỳ, bao gồm cả những học phần có điểm F (điểm dưới 4.0 và không được tích lũy).;__label__Hoc_tap_ren_luyen
điểm trung bình chung học kỳ được tính dựa trên các học phần điều kiện, ngoại trừ học phần giáo dục thể chất, với trọng số tương ứng là số tín chỉ của từng học phần. kết quả này sẽ được sử dụng làm căn cứ để đánh giá kết quả học tập, cũng như để xem xét cấp học bổng và khen thưởng.;__label__Hoc_tap_ren_luyen
việc cấp bổng, khen thưởng và cảnh báo học tập sẽ được thực hiện sau mỗi học kỳ. điểm trung bình chung của học kỳ sẽ được xác định theo công thức tính như sau:;__label__Hoc_tap_ren_luyen
điểm trung bình chung học kỳ (đtbchk) được tính bằng tổng trọng số của các điểm j_i nhân với hệ số a_i, chia cho tổng hệ số a_i.;__label__Hoc_tap_ren_luyen
trong đó, j_i đại diện cho điểm của học phần thứ i, a_i biểu thị số tín chỉ của học phần thứ i, và n là tổng số học phần mà sinh viên đã đăng ký trong học kỳ.;__label__Hoc_tap_ren_luyen
điểm trung bình chung của năm học được tính bằng cách lấy trung bình có trọng số của các điểm số từ các học phần mà sinh viên đã hoàn thành trong năm học, bao gồm cả những học phần có điểm F (điểm dưới 4.0 và không được tích lũy).;__label__Hoc_tap_ren_luyen
học phần đó và các học phần điều kiện, ngoại trừ học phần giáo dục thể chất.;__label__Hoc_tap_ren_luyen
điểm trung bình chung tích lũy được xác định là trung bình có trọng số của các điểm số từ các học phần đã hoàn thành tính đến thời điểm xét, không bao gồm những học phần có điểm F (điểm dưới 4.0 và không được tính vào tích lũy).;__label__Hoc_tap_ren_luyen
điểm trung bình chung tích lũy, cùng với các học phần điều kiện và học phần đã hoàn thành, sẽ được sử dụng làm căn cứ để đánh giá kết quả học tập trong toàn bộ thời gian học, từ đó xác định xếp loại học tập và xếp hạng tốt nghiệp.;__label__Hoc_tap_ren_luyen
việc xếp loại học tập của học kỳ sẽ dựa trên điểm trung bình chung của học kỳ, trong khi xếp loại học tập của năm học sẽ được xác định dựa vào điểm trung bình chung của năm học theo bảng dưới đây.;__label__Hoc_tap_ren_luyen
"việc xếp loại điểm trung bình chung cho học kỳ và năm học được quy định như sau: xuất sắc từ 3,60 đến 4,00; giỏi từ 3,20 đến 3,59; khá từ 2,50 đến 3,19; trung bình từ 2,00 đến 2,49; yếu từ 1,00 đến 1,99; và kém dưới 1,00.";__label__Hoc_tap_ren_luyen
điều 25. mức độ rèn luyện của sinh viên sẽ được đánh giá theo từng học kỳ, với điểm rèn luyện được tính theo thang điểm 100 dựa trên các quy định hiện hành. điểm rèn luyện trong cả năm học được xác định bằng trung bình cộng của điểm rèn luyện ở 3 học kỳ.;__label__Hoc_tap_ren_luyen
sinh viên sẽ bị áp dụng hình thức kỷ luật khiển trách cấp trường, và trong quá trình đánh giá kết quả rèn luyện, không được phép đạt loại khá trở lên.;__label__Hoc_tap_ren_luyen
sinh viên sẽ bị áp dụng hình thức kỷ luật cảnh cáo cấp trường nếu kết quả rèn luyện của họ không đạt loại trung bình trở lên.;__label__Hoc_tap_ren_luyen
việc không thực hiện bảng đánh giá kết quả rèn luyện hoặc không nộp bảng đánh giá đúng thời hạn quy định sẽ dẫn đến việc sinh viên bị xếp loại kém trong học kỳ đó.;__label__Hoc_tap_ren_luyen
